YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-64,AGE 5-24,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2014,19,1.37388,1.32482,2789,0,3615,528,9775,1714,737834
2014,20,1.34208,1.27576,2544,0,3256,532,9033,1660,708049
2014,21,1.34563,1.29483,2733,0,3068,483,8797,1570,679395
2014,22,1.21291,1.2261,2528,0,2459,504,7658,1554,624582
2014,23,1.19291,1.14538,2383,0,2349,398,7229,1461,631143
2014,24,1.14146,1.0678,2227,0,2181,401,6783,1461,635233
2014,25,1.06503,1.07269,2159,0,2009,388,6369,1392,593740
2014,26,1.12669,1.01298,2049,0,1917,328,6038,1411,596063
2014,27,0.947353,0.994705,1865,0,1688,308,5352,1388,538049
2014,28,0.944187,0.880862,1758,0,1623,351,5295,1394,601116
2014,29,0.934822,0.858173,1582,0,1621,361,5083,1376,592305
2014,30,0.81736,0.805152,1455,0,1450,334,4765,1372,591814
2014,31,0.852792,0.818781,1450,0,1655,326,4942,1378,603580
2014,32,0.746994,0.783735,1460,0,1528,273,4744,1382,605307
2014,33,0.761098,0.848703,1528,0,1631,311,4980,1369,586778
2014,34,0.767627,0.834146,1569,0,1813,315,5305,1371,635980
2014,35,0.862176,0.905981,1684,0,2184,307,5799,1353,640080
2014,36,0.984907,1.04506,1753,0,2258,302,6050,1352,578913
2014,37,1.16287,1.16816,2300,0,3316,396,8130,1401,695966
2014,38,1.22731,1.27649,2535,0,3650,393,8888,1405,696282
2014,39,1.2071,1.29758,2522,0,3447,428,8874,1407,683887
2014,40,1.16191,1.20612,2958,0,3994,527,10150,1937,841540
2014,41,1.30905,1.32485,3055,0,4437,548,10977,1960,828544
2014,42,1.37072,1.41192,3442,0,4728,580,11941,2000,845727
2014,43,1.43373,1.42547,3455,0,4955,531,12292,2008,862314
2014,44,1.42791,1.43909,3632,0,5102,530,12313,2053,855608
2014,45,1.61605,1.61532,4277,0,5799,565,13853,2058,857601
2014,46,1.65976,1.66473,4424,0,5816,588,14062,1997,844700
2014,47,2.05459,2.0058,4740,0,7322,642,16674,2058,831289
2014,48,2.53541,2.62227,5432,0,6848,880,17602,2067,671251
2014,49,2.54253,2.60749,6185,0,9106,1224,22905,2097,878430
2014,50,3.60563,3.4178,7424,0,13050,1441,29172,2069,853532
2014,51,4.90976,4.46555,9270,0,16418,2103,37382,2016,837119
2014,52,5.98221,6.11497,10363,0,13951,3519,40533,1984,662849
2014,53,5.47421,5.30979,9732,0,9406,4117,36891,1983,694773
2015,1,4.21374,4.07898,7160,0,9589,3048,31483,1958,771835
2015,2,4.21022,3.93762,7044,0,11966,2339,31204,1971,792459
2015,3,4.25968,4.15076,7840,0,13949,2030,33221,1966,800359
2015,4,3.97761,3.87899,7118,0,13159,1915,30621,1955,789407
2015,5,3.63443,3.45794,6656,0,12093,1654,28151,1950,814097
2015,6,3.26527,3.06359,6429,0,10328,1505,25218,1917,823153
2015,7,2.93083,2.82646,5537,0,8164,1271,21109,1907,746836
2015,8,2.54474,2.3599,4823,0,7280,1249,19178,1934,812660
2015,9,2.47227,2.33472,4639,0,7116,1076,18441,1912,789858
2015,10,2.35665,2.21286,4710,0,6748,1067,17833,1907,805881
2015,11,2.17008,2.07619,4559,0,6084,997,16695,1883,804117
2015,12,2.04297,2.01267,4418,0,6003,931,16122,1848,801027
2015,13,1.954,1.94192,4174,0,5623,889,14975,1819,771143
2015,14,1.72287,1.74809,3903,0,4634,878,13733,1820,785602
2015,15,1.53694,1.50367,3448,0,4214,774,12044,1813,800974
2015,16,1.38283,1.43494,3182,0,4011,640,10860,1768,756827
2015,17,1.46265,1.45673,3203,0,4280,602,11095,1753,761638
2015,18,1.38934,1.42836,3106,0,4079,589,10694,1735,748690
2015,19,1.3468,1.35297,2805,0,3641,602,9671,1688,714799
2015,20,1.25452,1.33093,2754,0,3296,470,9024,1622,678023
2015,21,1.21636,1.28422,2593,0,2714,493,7913,1579,616171
2015,22,1.16734,1.13889,2211,0,2345,462,6946,1505,609891
2015,23,1.04654,1.10343,2109,0,2284,456,6744,1455,611184
2015,24,0.943661,0.970748,1734,0,2046,408,5850,1459,602628
2015,25,0.935046,0.998681,1897,0,1921,429,5913,1445,592081
2015,26,0.934726,0.978057,1678,0,1701,380,5232,1417,534938
2015,27,0.864118,0.866431,1546,0,1675,371,5116,1428,590468
2015,28,0.806535,0.827757,1487,0,1609,341,4870,1411,588337
2015,29,0.742747,0.797572,1383,0,1498,321,4626,1401,580010
2015,30,0.737859,0.811221,1415,0,1459,300,4605,1352,567663
2015,31,0.743224,0.821165,1392,0,1590,325,4753,1364,578812
2015,32,0.805251,0.819435,1330,0,1667,291,4750,1340,579668
2015,33,0.816943,0.848041,1429,0,1815,359,5173,1356,609994
2015,34,0.814518,0.888524,1687,0,2033,354,5648,1362,635661
2015,35,0.86067,0.962826,1636,0,2292,324,5963,1354,619323
2015,36,0.886704,1.02252,1714,0,2169,329,5970,1349,583853
2015,37,1.00845,1.08392,1993,0,2744,397,7062,1369,651524
2015,38,1.06625,1.17724,2178,0,2947,432,7704,1367,654414
2015,39,1.05995,1.1716,2170,0,2746,404,7626,1332,650904
2015,40,1.22559,1.24325,2849,0,3693,621,10049,1963,808287
2015,41,1.31066,1.3234,3016,0,4007,678,10715,1976,809660
2015,42,1.3711,1.40399,3263,0,4360,653,11584,1995,825079
2015,43,1.39171,1.37629,3141,0,4148,694,11164,1999,811165
2015,44,1.43712,1.46866,3563,0,4783,692,12423,2048,845875
2015,45,1.50165,1.533,3746,0,4725,745,12676,2028,826877
2015,46,1.59805,1.60841,3960,0,5076,766,13484,2023,838344
2015,47,1.89668,1.90047,3974,0,4073,703,12158,2000,639738
2015,48,1.67728,1.73645,4469,0,5076,829,14617,2040,841777
2015,49,1.78296,1.81945,4575,0,5384,873,14986,2020,823657
2015,50,1.87336,1.96571,5135,0,5105,943,15396,2000,783227
2015,51,2.32148,2.42021,5377,0,4317,1013,14839,1978,613128
2015,52,2.40991,2.41083,5700,0,4011,1180,15679,1949,650356
2016,1,1.94328,1.98859,4775,0,4494,1157,15654,2004,787192
2016,2,1.99796,1.98985,4574,0,5362,1021,15517,2005,779809
2016,3,2.11829,2.1071,4804,0,5380,954,15661,2008,743249
2016,4,2.25112,2.19256,5088,0,6882,1007,18143,2026,827482
2016,5,2.37116,2.30014,5135,0,7353,1072,18944,2007,823602
2016,6,2.80035,2.67574,5645,0,8434,1179,21774,2000,813755
2016,7,3.16475,3.02427,5997,0,9325,1370,24681,1993,816098
2016,8,3.15183,3.11328,6299,0,10127,1390,26423,1956,848718
2016,9,3.3321,3.32788,6619,0,11415,1440,28468,1952,855439
2016,10,3.56024,3.5918,6660,0,11856,1630,30481,1922,848628
2016,11,3.05479,3.09262,5574,0,9334,1471,24894,1898,804948
2016,12,2.76732,2.78803,5187,0,8489,1282,21940,1900,786936
2016,13,2.44161,2.52371,4581,0,7392,1201,19603,1832,776752
2016,14,2.03348,2.12928,3707,0,6403,1130,16769,1813,787543
2016,15,1.98593,2.05142,3572,0,6595,1031,16261,1805,792672
2016,16,1.91514,1.98957,3515,0,6357,945,15437,1774,775895
2016,17,1.69968,1.7858,3157,0,5557,901,13836,1759,774777
2016,18,1.57635,1.60144,2772,0,4729,746,11870,1742,741210
2016,19,1.3935,1.4743,2871,0,4046,665,10707,1690,726244
2016,20,1.29941,1.42286,2688,0,3630,643,9798,1626,688612
2016,21,1.18379,1.38196,2612,0,3126,618,8787,1439,635835
2016,22,1.13723,1.33712,2545,0,2620,532,7997,1482,598077
2016,23,1.04118,1.13894,2293,0,2313,518,7201,1446,632252
2016,24,0.971814,1.09641,2189,0,2171,466,6768,1440,617287
2016,25,0.863306,0.999559,2062,0,1905,386,6024,1402,602666
2016,26,0.833797,0.99095,1873,0,1810,384,5686,1382,573793
2016,27,0.784516,0.931253,1646,0,1641,383,5118,1379,549582
2016,28,0.734327,0.843118,1610,0,1599,383,5078,1392,602288
2016,29,0.698845,0.840286,1670,0,1621,375,5044,1388,600272
2016,30,0.723099,0.830065,1580,0,1624,323,4925,1393,593327
2016,31,0.663501,0.790428,1455,0,1496,315,4596,1360,581457
2016,32,0.69276,0.830826,1512,0,1639,319,4868,1329,585923
2016,33,0.710029,0.856796,1644,0,1914,306,5265,1345,614499
2016,34,0.834232,1.00746,1848,0,2364,349,6260,1356,621362
2016,35,0.992621,1.05868,1815,0,2651,341,6504,1354,614349
2016,36,1.01605,1.10028,1883,0,2604,381,6623,1347,601938
2016,37,1.07169,1.1457,2026,0,3073,452,7639,1365,666755
2016,38,1.10163,1.2189,2341,0,3298,438,8229,1363,675119
2016,39,1.18841,1.31113,2413,0,3334,483,8505,1389,648678
2016,40,1.2019,1.27386,3110,0,4169,643,10864,1946,852842
2016,41,1.23108,1.29342,3207,0,4078,678,10997,1973,850228
2016,42,1.26796,1.33097,3564,0,4452,695,11926,1983,896035
2016,43,1.36298,1.42662,3786,0,4769,700,12648,2006,886570
2016,44,1.48535,1.57071,4314,0,5287,715,13790,1999,877947
2016,45,1.55954,1.65146,4703,0,5193,758,14258,1990,863356
2016,46,1.64783,1.73309,4979,0,5610,829,15160,2000,874739
2016,47,1.91275,2.03388,5032,0,4567,867,14208,2011,698566
2016,48,1.81725,1.88331,5209,0,5655,1056,16605,2001,881694
2016,49,1.91433,2.00292,5501,0,5812,1047,16961,2013,846813
2016,50,2.21003,2.27731,5744,0,6724,1019,18463,2000,810736
2016,51,2.73568,2.91465,6653,0,7469,1421,21565,1977,739882
2016,52,3.36832,3.54919,7712,0,7144,2145,24900,1928,701569
2017,1,3.09689,3.08102,6716,0,6786,2230,24178,2024,784740
2017,2,3.07346,3.01875,6020,0,8843,2082,24897,1997,824746
2017,3,3.51643,3.40446,6399,0,12147,1930,28781,2029,845391
2017,4,3.8027,3.52869,6958,0,14073,1823,31265,2021,886023
2017,5,4.50313,4.10665,7452,0,17482,2093,36517,2024,889216
2017,6,5.06308,4.7551,8110,0,20150,2646,42890,2027,901978
2017,7,4.86009,4.65163,7726,0,18692,2637,41035,1967,882163
2017,8,4.57916,4.57049,7649,0,17300,2808,40124,1987,877892
2017,9,3.55674,3.45522,6129,0,12394,2181,30183,1995,873547
2017,10,3.50417,3.29505,5854,0,11552,1918,28060,1971,851580
2017,11,3.21511,3.16426,5503,0,10084,1780,25484,1958,805370
2017,12,3.10088,3.14433,5514,0,11503,1838,27354,1940,869946
2017,13,2.79056,2.87936,5145,0,10149,1624,24342,1899,845397
2017,14,2.38547,2.36977,4488,0,8178,1333,19677,1906,830332
2017,15,1.9703,1.93853,3909,0,5847,1171,15548,1861,802052
2017,16,1.73442,1.64064,3306,0,4683,993,13006,1845,792740
2017,17,1.56303,1.4752,2997,0,4497,928,11924,1846,808298
2017,18,1.4128,1.37755,2890,0,4105,717,10762,1795,781240
2017,19,1.27492,1.33771,2751,0,3831,721,10202,1767,762648
2017,20,1.2834,1.34686,2685,0,3518,709,9809,1746,728288
2017,21,1.16663,1.26579,2341,0,3060,647,8564,1614,676574
2017,22,1.10977,1.25701,2311,0,2575,583,7756,1569,617021
2017,23,1.04333,1.16048,2412,0,2377,591,7510,1493,647145
2017,24,0.905151,1.04834,2049,0,2099,547,6636,1470,633003
2017,25,0.902718,0.992711,1930,0,1971,498,6240,1469,628582
2017,26,0.859531,0.961603,1771,0,1748,467,5596,1422,581945
2017,27,0.818998,0.955818,1728,0,1564,418,5326,1456,557219
2017,28,0.752505,0.827597,1545,0,1578,372,4961,1405,599446
2017,29,0.731146,0.811886,1549,0,1421,419,4747,1384,584688
2017,30,0.733295,0.818527,1576,0,1515,376,4879,1377,596071
2017,31,0.73102,0.829758,1529,0,1485,433,4899,1390,590413
2017,32,0.68834,0.828503,1559,0,1481,390,4915,1386,593239
2017,33,0.732049,0.885896,1603,0,1691,412,5230,1350,590363
2017,34,0.911188,1.05351,1964,0,2549,411,6653,1379,631507
2017,35,1.02105,1.11768,2076,0,2726,503,7133,1370,638196
2017,36,1.09495,1.14028,2073,0,2488,555,7072,1384,620201
2017,37,1.09475,1.13326,2372,0,2942,628,8304,1485,732755
2017,38,1.09775,1.17589,2544,0,3075,655,8563,1484,728214
2017,39,1.18882,1.23848,2840,0,3201,640,9079,1468,733077
2017,40,1.26589,1.2802,3849,0,4556,875,12839,2220,1002892
2017,41,1.30479,1.33123,4118,0,4453,947,13267,2245,996595
2017,42,1.34075,1.40786,4408,0,4993,974,14319,2266,1017076
2017,43,1.51674,1.5722,5006,0,5531,1049,15832,2266,1006998
2017,44,1.74583,1.70326,5219,0,6134,1062,17069,2222,1002140
2017,45,1.88708,1.86636,6126,0,6671,1129,19057,2288,1021079
2017,46,2.05923,2.07647,6880,0,7577,1387,21892,2296,1054290
2017,47,2.27971,2.33593,6945,0,5875,1445,19816,2271,848314
2017,48,2.28379,2.24637,7008,0,7474,1829,23752,2279,1057350
2017,49,2.58278,2.49504,7229,0,8488,1857,24955,2272,1000183
2017,50,3.36558,3.2005,8285,0,11259,2332,31502,2262,984283
2017,51,4.73117,4.43807,10447,0,14166,3733,42782,2211,963978
2017,52,5.70943,5.46361,11335,0,11540,5119,45255,2132,828299
2018,1,5.74658,5.35765,9410,0,11717,5888,47269,2243,882271
2018,2,5.89207,5.52437,10053,0,17357,6199,56761,2257,1027466
2018,3,6.51759,6.34528,11997,0,21897,5561,63036,2286,993431
2018,4,7.16338,7.01811,13408,0,30625,6065,77326,2288,1101807
2018,5,7.52133,7.7809,14844,0,37200,5940,85985,2275,1105078
2018,6,7.38748,7.76939,15192,0,38606,5874,87825,2299,1130397
2018,7,6.44688,6.81176,13365,0,32124,5439,76210,2227,1118800
2018,8,4.95881,5.15749,10154,0,20450,4179,53025,2272,1028116
2018,9,3.68612,3.55945,7208,0,13392,2875,36064,2208,1013191
2018,10,3.18626,3.00518,6368,0,10850,2292,29133,2214,969427
2018,11,2.76894,2.73038,5588,0,9468,2132,25938,2201,949978
2018,12,2.48706,2.47768,5223,0,8640,1971,23805,2180,960779
2018,13,2.40802,2.36314,4721,0,7214,1743,20693,2144,875658
2018,14,2.07483,2.03139,4553,0,6218,1691,19074,2127,938963
2018,15,1.77898,1.80376,4145,0,5505,1447,16664,2086,923848
2018,16,1.61487,1.58696,3856,0,5269,1103,14869,2112,936950
2018,17,1.5385,1.53801,3723,0,5336,1096,14552,2088,946160
2018,18,1.52612,1.44974,3658,0,4815,997,13291,2018,916783
2018,19,1.28847,1.27729,3444,0,4133,902,11619,1933,909661
2018,20,1.18344,1.22051,3359,0,3764,799,11066,1977,906668
2018,21,1.24919,1.23235,3385,0,3429,866,10646,1896,863879
2018,22,1.14131,1.223,3220,0,2987,733,9608,1802,785606
2018,23,0.9878,1.0473,2847,0,2552,654,8693,1798,830040
2018,24,0.895565,0.978113,2375,0,2245,658,7573,1753,774246
2018,25,0.892204,0.947548,2312,0,2162,616,7373,1773,778114
2018,26,0.877184,0.867554,2206,0,1916,626,6947,1736,800757
2018,27,0.780203,0.82328,2009,0,1862,549,6258,1780,760130
2018,28,0.725075,0.771497,1943,0,1901,587,6501,1785,842647
2018,29,0.68247,0.706819,1741,0,1720,469,5786,1748,818597
2018,30,0.640393,0.685155,1665,0,1643,463,5497,1741,802300
2018,31,0.639127,0.687351,1618,0,1769,454,5612,1724,816468
2018,32,0.705637,0.735733,1726,0,1784,476,5861,1690,796621
2018,33,0.707801,0.806048,1986,0,2170,478,6537,1725,810994
2018,34,0.822659,0.944013,2239,0,2468,515,7323,1610,775731
2018,35,0.859864,0.960101,2445,0,2830,542,8111,1681,844807
2018,36,1.10083,1.14128,2814,0,3343,621,9530,1710,835027
2018,37,1.15323,1.14784,2773,0,3660,691,10065,1708,876862
2018,38,1.20178,1.31156,3242,0,3949,729,11189,1684,853109
2018,39,1.2498,1.26102,3481,0,4198,669,11767,1710,933130
2018,40,1.42154,1.42129,4897,0,6353,1301,18020,2612,1267860
2018,41,1.40322,1.47457,5343,0,6296,1329,18702,2652,1268303
2018,42,1.4718,1.58973,5593,0,6809,1402,19980,2624,1256815
2018,43,1.63934,1.72477,6263,0,7519,1449,21710,2679,1258720
2018,44,1.79125,1.84114,6869,0,8291,1451,23169,2666,1258405
2018,45,1.87052,1.92811,7517,0,8481,1456,24149,2673,1252471
2018,46,1.98992,2.0926,7847,0,8140,1490,24577,2666,1174471
2018,47,2.24157,2.40574,8620,0,7231,1704,24730,2619,1027959
2018,48,2.15249,2.25005,8907,0,8860,2081,29251,2667,1300018
2018,49,2.26789,2.31246,8829,0,9392,1870,28597,2659,1236650
2018,50,2.64686,2.73852,10184,0,11458,1991,33296,2651,1215838
2018,51,3.14002,3.24532,11522,0,12890,2496,38404,2597,1183365
2018,52,3.97039,4.18515,13639,0,12078,3541,44121,2582,1054228
2019,1,3.46028,3.63228,11698,0,9599,4275,42224,2631,1162467
2019,2,3.10155,3.1632,9400,0,10986,3459,39261,2657,1241179
2019,3,3.32091,3.36534,9718,0,14336,2953,41331,2659,1228138
2019,4,3.79198,3.89163,10791,0,17060,2871,46498,2678,1194822
2019,5,4.34763,4.53546,11650,0,22350,3271,55512,2669,1223955
2019,6,4.86364,5.20779,13932,0,29936,4115,70021,2674,1344543
2019,7,5.06551,5.45065,14306,0,29533,4299,70571,2656,1294727
2019,8,4.9175,5.30538,13689,0,26836,4510,67054,2656,1263886
2019,9,4.58791,4.62187,11702,0,23726,4180,59349,2659,1284092
2019,10,4.40435,4.41921,11204,0,21953,4085,55817,2638,1263055
2019,11,4.24706,4.1464,11026,0,20261,4199,53536,2647,1291145
2019,12,3.68251,3.50278,9721,0,16800,3898,45668,2653,1303765
2019,13,3.10851,3.06662,8683,0,13796,3207,38262,2620,1247691
2019,14,2.70664,2.68443,7634,0,11824,2813,33095,2621,1232850
2019,15,2.31031,2.281,6778,0,10119,2332,28095,2569,1231698
2019,16,2.03128,1.97534,6354,0,7998,1884,23336,2543,1181364
2019,17,1.73172,1.73275,5722,0,6649,1746,20784,2517,1199480
2019,18,1.5895,1.58559,5397,0,6320,1551,19074,2486,1202959
2019,19,1.51653,1.46756,4818,0,6006,1366,17267,2445,1176579
2019,20,1.49867,1.5021,4650,0,5530,1361,16461,2337,1095867
2019,21,1.4372,1.40683,4595,0,5224,1365,15730,2208,1118113
2019,22,1.40973,1.40838,4437,0,4654,1301,14762,2180,1048157
2019,23,1.23513,1.24246,3936,0,4109,1204,13442,2241,1081882
2019,24,1.12859,1.12551,3501,0,3734,1079,12089,2189,1074087
2019,25,1.00033,1.01264,3038,0,3264,928,10639,2142,1050616
2019,26,0.956835,0.962068,2952,0,3097,862,10000,2068,1039428
2019,27,0.87819,0.878385,2506,0,2696,775,8673,2137,987380
2019,28,0.821456,0.797533,2343,0,2650,734,8405,2091,1053875
2019,29,0.765334,0.76909,2220,0,2555,702,8091,2133,1052022
2019,30,0.73972,0.750761,2134,0,2449,614,7754,2118,1032819
2019,31,0.728133,0.759448,2346,0,2423,604,7851,2125,1033777
2019,32,0.765139,0.773457,2101,0,2376,757,8031,2141,1038326
2019,33,0.739562,0.840684,2616,0,2801,691,8932,2155,1062468
2019,34,0.849306,0.94835,2873,0,3442,710,9971,2119,1051405
2019,35,0.998137,1.09618,3399,0,4143,769,11741,2127,1071079
2019,36,1.15582,1.2269,3737,0,4417,853,12894,2083,1050940
2019,37,1.21607,1.29394,3798,0,5150,928,14234,2076,1100047
2019,38,1.25497,1.43599,4292,0,5088,964,14909,1908,1038241
